,pos,event,platforms,VoT,U_bike,U_car,U_pt,ASC_rs,mode_choice,prob_rs,informed,expected_wait,mode_day
0,2635624116,,100,19.23489337022562,-1.254649350332328,-3.0694815449131054,-99999,-2.2497,day-to-day,0.08785369621045466,True,0,bike
1,44761817,,100,18.87095920865429,-0.9847285869724892,-2.9492206194004194,-99999,-2.2497,day-to-day,0.08351552515559364,True,0,bike
2,565046998,,100,23.85058899513199,-1.4397010537094843,-3.3339194667502348,-99999,-2.2497,day-to-day,0.10632858137257963,True,0,bike
3,44855665,,100,14.364466704769264,-1.0640079698593814,-2.8047359604382986,-99999,-2.2497,day-to-day,0.06921080035970154,True,0,bike
4,3669218094,,100,15.558822592612916,-1.176558164453389,-2.8961984851386697,-99999,-2.2497,day-to-day,0.07386869983465635,True,0,bike
5,271397035,,100,13.882646009688871,-1.1879380190490767,-2.845345352057305,-99999,-2.2497,day-to-day,0.06680786268282612,True,0,bike
6,1433963033,,100,15.464365610434847,-0.950577371444974,-2.7950458093494035,-99999,-2.2497,day-to-day,0.07318992407662267,True,0,car
7,617806644,,100,12.546376145951019,-0.6325046427712107,-2.536783289366043,-99999,-2.2497,day-to-day,0.06502236079307878,True,0,bike
8,3201816976,,100,27.169114030331194,-1.7481513604249435,-3.5860405899612307,-99999,-2.2497,day-to-day,0.12646567647186358,True,0,bike
9,44776713,,100,8.83984714098238,-0.6000586459822629,-2.396484950811251,-99999,-2.2497,day-to-day,0.052398583718647085,True,0,bike
10,3201816977,,100,11.609406290384664,-0.8958720847483392,-2.6360509107594146,-99999,-2.2497,day-to-day,0.05913934672257923,True,0,bike
11,735308421,,100,13.515445654124765,-1.4344392987577754,-2.949187509130443,-99999,-2.2497,day-to-day,0.06380886323119542,True,0,bike
12,1371031395,,100,14.357757039773219,-0.7492196684621217,-2.6626182406030567,-99999,-2.2497,day-to-day,0.06976233337395617,True,0,bike
13,1435362503,,100,15.594750329744237,-1.7171899413092375,-3.130407405760275,-99999,-2.2497,day-to-day,0.0743447605209091,True,0,bike
14,44763122,,100,9.036093653344007,-0.4175779679291452,-2.292394963456618,-99999,-2.2497,day-to-day,0.05752829313938049,True,0,car
15,4986579681,,100,17.27764717642615,-1.593056661823746,-3.1304104758604305,-99999,-2.2497,day-to-day,0.0828261740563406,True,0,bike
16,44837714,,100,25.544998860598497,-1.6380020936057103,-3.477028358256902,-99999,-2.2497,day-to-day,0.11731022799495214,True,0,bike
17,1448535732,,100,15.350985168691093,-1.2185441460405115,-2.9070984421599766,-99999,-2.2497,day-to-day,0.07306599793995036,True,0,bike
18,630742373,,100,9.106840434263118,-0.4792424184972998,-2.3315661494110227,-99999,-2.2497,day-to-day,0.05629701005276924,True,0,bike
19,1569975179,,100,5.853076399277594,-0.28601382995981034,-2.10672202024696,-99999,-2.2497,day-to-day,0.05033048731924489,True,0,bike
20,1385072819,,100,16.812851714535178,-1.118970005387714,-2.9185919987288766,-99999,-2.2497,day-to-day,0.07833818254306368,True,0,bike
21,1402734990,,100,12.048393579277649,-1.0815976787157315,-2.74186362168348,-99999,-2.2497,day-to-day,0.059146086003754816,True,0,bike
22,1800461536,,100,11.273111207799534,-1.1864824289417815,-2.777418920548919,-99999,-2.2497,day-to-day,0.05409343059469909,True,0,bike
23,4862057241,,100,16.998992356631618,-1.0185985097786516,-2.8845155630143147,-99999,-2.2497,day-to-day,0.07837331659720731,True,0,bike
24,44831010,,100,10.050192481199268,-0.5911076542220023,-2.4262877451800415,-99999,-2.2497,day-to-day,0.05738452026208518,True,0,bike
